OrderID,CustomerID,EmployeeID,OrderDate,Employee Name,Sales,Freight,ShipVia,Shipper CompanyName,Customer ComapanyName,ProductID,ProductName,CategoryID,CategoryName,TerritoryID,RegionID,RegionDescription,SupplierID,Supplier CompanyName,Quantity,UnitPrice,Discount
10770,HANAR,8,09-12-1997,Callahan Laura,1703.9,5.32,1,Speedy Express,Hanari Carnes,11,Queso Cabrales,4,Dairy Products,19428,3,Northern,5,Cooperativa de Quesos 'Las Cabras',80,94.45,0.25
10771,ERNSH,9,10-12-1997,Dodsworth Anne,314.75,11.19,3,Federal Shipping,Ernst Handel,71,Flotemysost,4,Dairy Products,03049,3,Northern,15,Norske Meierier,15,21,0
10772,LEHMS,3,10-12-1997,Leverling Janet,344,91.28,2,United Package,Lehmanns Marktstand,29,Thüringer Rostbratwurst,6,Meat/Poultry,30346,4,Southern,12,Plutzer Lebensmittelgroßmärkte AG,16,21.5,0
10773,ERNSH,1,11-12-1997,Davolio Nancy,3603.22,96.43,2,United Package,Ernst Handel,17,Alice Mutton,6,Meat/Poultry,06897,1,Eastern,7,"Pavlova, Ltd.",43,178.79,0
10774,FOLKO,4,11-12-1997,Peacock Margaret,2215.85,48.2,3,Federal Shipping,Folk och fä HB,31,Gorgonzola Telino,4,Dairy Products,20852,1,Eastern,14,Formaggi Fortini s.r.l.,110,59.25,0.25
10775,THECR,7,12-12-1997,King Robert,874.75,20.25,1,Speedy Express,The Cracker Box,10,Ikura,8,Seafood,60179,2,Western,4,Tokyo Traders,52,29.5,0
10776,ERNSH,1,15-12-1997,Davolio Nancy,228,351.53,1,Speedy Express,Ernst Handel,31,Gorgonzola Telino,4,Dairy Products,06897,1,Eastern,14,Formaggi Fortini s.r.l.,9,45,0.050000001
10777,GOURL,7,15-12-1997,King Robert,6984.3,3.01,3,Federal Shipping,Gourmet Lanchonetes,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,60179,2,Western,20,Leka Trading,175,89,0.200000003
10778,BERGS,3,16-12-1997,Leverling Janet,279.8,6.79,2,United Package,Berglunds snabbköp,41,Jack's New England Clam Chowder,8,Seafood,30346,4,Southern,19,New England Seafood Cannery,20,14,0
10779,MORGK,3,16-12-1997,Leverling Janet,96.5,58.13,1,Speedy Express,Morgenstern Gesundkost,16,Pavlova,3,Confections,30346,4,Southern,7,"Pavlova, Ltd.",10,9.65,0
10780,LILAS,2,16-12-1997,Fuller Andrew,1335,42.13,2,United Package,LILA-Supermercado,70,Outback Lager,1,Beverages,01581,1,Eastern,7,"Pavlova, Ltd.",40,66.75,0
10781,WARTH,2,17-12-1997,Fuller Andrew,720,73.16,1,Speedy Express,Wartian Herkku,54,Tourtière,6,Meat/Poultry,01581,1,Eastern,25,Ma Maison,50,28,0.200000003
10782,CACTU,9,17-12-1997,Dodsworth Anne,1131.95,1.1,3,Federal Shipping,Cactus Comidas para llevar,31,Gorgonzola Telino,4,Dairy Products,03049,3,Northern,14,Formaggi Fortini s.r.l.,58,55.45,0
10783,HANAR,4,18-12-1997,Peacock Margaret,12.5,124.98,3,Federal Shipping,Hanari Carnes,31,Gorgonzola Telino,4,Dairy Products,20852,1,Eastern,14,Formaggi Fortini s.r.l.,1,12.5,0
10784,MAGAA,4,18-12-1997,Peacock Margaret,1442.5,70.09,2,United Package,Magazzini Alimentari Riuniti,36,Inlagd Sill,8,Seafood,20852,1,Eastern,17,Svensk Sjöföda AB,15,276,0
10785,GROSR,1,18-12-1997,Davolio Nancy,1649.7,1.51,3,Federal Shipping,GROSELLA-Restaurante,10,Ikura,8,Seafood,06897,1,Eastern,4,Tokyo Traders,62,71.8,0
10786,QUEEN,8,19-12-1997,Callahan Laura,387.5,110.87,3,Federal Shipping,Queen Cozinha,8,Northwoods Cranberry Sauce,2,Condiments,19428,3,Northern,3,Grandma Kelly's Homestead,20,38.75,0.200000003
10787,LAMAI,2,19-12-1997,Fuller Andrew,1913.25,249.93,1,Speedy Express,La maison d'Asie,2,Chang,1,Beverages,01581,1,Eastern,1,Exotic Liquids,87,73.64,0.050000001
10788,QUICK,1,22-12-1997,Davolio Nancy,2760.7,42.7,1,Speedy Express,QUICK-Stop,19,Teatime Chocolate Biscuits,3,Confections,06897,1,Eastern,8,"Specialty Biscuits, Ltd.",35,142.79,0.050000001
10789,FOLIG,1,22-12-1997,Davolio Nancy,769.9,100.6,2,United Package,Folies gourmandes,18,Carnarvon Tigers,8,Seafood,06897,1,Eastern,7,"Pavlova, Ltd.",90,16.95,0
10790,GOURL,6,22-12-1997,Suyama Michael,3687,28.23,2,United Package,Gourmet Lanchonetes,7,Uncle Bob's Organic Dried Pears,7,Produce,85014,2,Western,3,Grandma Kelly's Homestead,93,136.9,0.150000006
10791,FRANK,6,23-12-1997,Suyama Michael,849.7,16.85,1,Speedy Express,Frankenversand,29,Thüringer Rostbratwurst,6,Meat/Poultry,85014,2,Western,12,Plutzer Lebensmittelgroßmärkte AG,23,68,0.050000001
10792,WOLZA,1,23-12-1997,Davolio Nancy,1925.96,23.79,2,United Package,Wolski  Zajazd,2,Chang,1,Beverages,06897,1,Eastern,1,Exotic Liquids,34,133.44,0
10793,AROUT,3,24-12-1997,Leverling Janet,399.85,4.52,3,Federal Shipping,Around the Horn,41,Jack's New England Clam Chowder,8,Seafood,30346,4,Southern,19,New England Seafood Cannery,28,38.95,0
10794,QUEDE,6,24-12-1997,Suyama Michael,191.1,21.49,3,Federal Shipping,Que Delícia,14,Tofu,7,Produce,85014,2,Western,6,Mayumi's,22,16.65,0.200000003
10795,ERNSH,8,24-12-1997,Callahan Laura,393.05,126.66,1,Speedy Express,Ernst Handel,16,Pavlova,3,Confections,19428,3,Northern,7,"Pavlova, Ltd.",21,30.7,0
10796,HILAA,3,25-12-1997,Leverling Janet,2499,26.52,2,United Package,HILARION-Abastos,26,Gumbär Gummibärchen,3,Confections,30346,4,Southern,11,Heli Süßwaren GmbH & Co. KG,100,56.45,0.200000003
10797,DRACD,7,25-12-1997,King Robert,2877.48,33.35,1,Speedy Express,Drachenblut Delikatessen,11,Queso Cabrales,4,Dairy Products,60179,2,Western,5,Cooperativa de Quesos 'Las Cabras',90,119.93,0
10798,ISLAT,2,26-12-1997,Fuller Andrew,420,2.33,2,United Package,Island Trading,62,Tarte au sucre,3,Confections,01581,1,Eastern,29,Forêts d'érables,20,21,0
10799,KOENE,9,26-12-1997,Dodsworth Anne,446.6,30.76,1,Speedy Express,Königlich Essen,13,Konbu,8,Seafood,03049,3,Northern,6,Mayumi's,12,84.1,0.150000006
10800,SEVES,1,26-12-1997,Davolio Nancy,1584.7,137.44,3,Federal Shipping,Seven Seas Imports,11,Queso Cabrales,4,Dairy Products,06897,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',65,65.5,0.100000001
10801,BOLID,4,29-12-1997,Peacock Margaret,1631.85,97.09,3,Federal Shipping,Bólido Comidas preparadas,17,Alice Mutton,6,Meat/Poultry,20852,1,Eastern,7,"Pavlova, Ltd.",67,81.45,0.25
10802,SIMOB,4,29-12-1997,Peacock Margaret,4035.3,257.26,2,United Package,Simons bistro,30,Nord-Ost Matjeshering,8,Seafood,20852,1,Eastern,13,Nord-Ost-Fisch Handelsgesellschaft mbH,60,162.79,0.25
10803,WELLI,4,30-12-1997,Peacock Margaret,3922.75,55.23,2,United Package,Wellington Importadora,19,Teatime Chocolate Biscuits,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",120,152.19,0.050000001
10804,SEVES,6,30-12-1997,Suyama Michael,1255.65,27.33,1,Speedy Express,Seven Seas Imports,10,Ikura,8,Seafood,85014,2,Western,4,Tokyo Traders,54,78.2,0
10805,THEBI,2,30-12-1997,Fuller Andrew,2290.25,237.34,2,United Package,The Big Cheese,34,Sasquatch Ale,1,Beverages,01581,1,Eastern,16,Bigfoot Breweries,64,96.6,0
10806,VICTE,3,31-12-1997,Leverling Janet,2775,22.11,3,Federal Shipping,Victuailles en stock,2,Chang,1,Beverages,30346,4,Southern,1,Exotic Liquids,20,277.5,0.25
10807,FRANS,4,31-12-1997,Peacock Margaret,571.6,1.36,2,United Package,Franchi S.p.A.,40,Boston Crab Meat,8,Seafood,20852,1,Eastern,19,New England Seafood Cannery,37,50.05,0
10808,OLDWO,2,01-01-1998,Fuller Andrew,18.4,45.53,1,Speedy Express,Old World Delicatessen,56,Gnocchi di nonna Alice,5,Grains/Cereals,01581,1,Eastern,26,Pasta Buttini s.r.l.,1,18.4,0.150000006
10809,WELLI,7,01-01-1998,King Robert,1659.7,4.87,3,Federal Shipping,Wellington Importadora,52,Filo Mix,5,Grains/Cereals,60179,2,Western,24,"G'day, Mate",70,56,0
10810,LAUGB,2,01-01-1998,Fuller Andrew,140,4.33,1,Speedy Express,Laughing Bacchus Wine Cellars,13,Konbu,8,Seafood,01581,1,Eastern,6,Mayumi's,20,7,0
10811,LINOD,8,02-01-1998,Callahan Laura,187,31.22,3,Federal Shipping,LINO-Delicateses,19,Teatime Chocolate Biscuits,3,Confections,19428,3,Northern,8,"Specialty Biscuits, Ltd.",17,35,0
10812,REGGC,5,02-01-1998,Buchanan Steven,852,59.78,1,Speedy Express,Reggiani Caseifici,31,Gorgonzola Telino,4,Dairy Products,02903,1,Eastern,14,Formaggi Fortini s.r.l.,63,36.6,0.100000001
10813,RICAR,1,05-01-1998,Davolio Nancy,1851.8,47.38,1,Speedy Express,Ricardo Adocicados,2,Chang,1,Beverages,06897,1,Eastern,1,Exotic Liquids,76,60.3,0.200000003
10814,VICTE,3,05-01-1998,Leverling Janet,647.8,130.94,1,Speedy Express,Victuailles en stock,41,Jack's New England Clam Chowder,8,Seafood,30346,4,Southern,19,New England Seafood Cannery,47,31,0
10815,SAVEA,2,05-01-1998,Fuller Andrew,2069.55,14.62,3,Federal Shipping,Save-a-lot Markets,33,Geitost,4,Dairy Products,01581,1,Eastern,15,Norske Meierier,78,96.9,0
10816,GREAL,4,06-01-1998,Peacock Margaret,40,719.78,3,Federal Shipping,Great Lakes Food Market,38,Côte de Blaye,1,Beverages,20852,1,Eastern,18,Aux joyeux ecclésiastiques,16,2.5,0.050000001
10817,KOENE,3,06-01-1998,Leverling Janet,8890.9,306.07,2,United Package,Königlich Essen,26,Gumbär Gummibärchen,3,Confections,30346,4,Southern,11,Heli Süßwaren GmbH & Co. KG,50,312.8,0.150000006
10818,MAGAA,7,07-01-1998,King Robert,11490.25,65.48,2,United Package,Magazzini Alimentari Riuniti,32,Mascarpone Fabioli,4,Dairy Products,60179,2,Western,14,Formaggi Fortini s.r.l.,155,362.43,0
10819,CACTU,2,07-01-1998,Fuller Andrew,833,19.76,3,Federal Shipping,Cactus Comidas para llevar,43,Ipoh Coffee,1,Beverages,01581,1,Eastern,20,Leka Trading,40,41.65,0
10820,RATTC,3,07-01-1998,Leverling Janet,477,37.52,3,Federal Shipping,Rattlesnake Canyon Grocery,56,Gnocchi di nonna Alice,5,Grains/Cereals,30346,4,Southern,26,Pasta Buttini s.r.l.,27,53.75,0
10821,SPLIR,1,08-01-1998,Davolio Nancy,1140,36.68,2,United Package,Split Rail Beer & Ale,35,Steeleye Stout,1,Beverages,06897,1,Eastern,16,Bigfoot Breweries,30,38,0
10822,TRAIH,6,08-01-1998,Suyama Michael,678,7,1,Speedy Express,Trail's Head Gourmet Provisioners,62,Tarte au sucre,3,Confections,85014,2,Western,29,Forêts d'érables,26,71,0
10823,LILAS,5,09-01-1998,Buchanan Steven,237.9,163.97,3,Federal Shipping,LILA-Supermercado,11,Queso Cabrales,4,Dairy Products,02903,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',9,64.3,0.100000001
10824,FOLKO,8,09-01-1998,Callahan Laura,3107.2,1.23,2,United Package,Folk och fä HB,41,Jack's New England Clam Chowder,8,Seafood,19428,3,Northern,19,New England Seafood Cannery,90,108.5,0
10825,DRACD,1,09-01-1998,Davolio Nancy,250.8,79.25,1,Speedy Express,Drachenblut Delikatessen,26,Gumbär Gummibärchen,3,Confections,06897,1,Eastern,11,Heli Süßwaren GmbH & Co. KG,21,24.65,0
10826,BLONP,6,12-01-1998,Suyama Michael,1030.76,7.09,1,Speedy Express,Blondesddsl père et fils,31,Gorgonzola Telino,4,Dairy Products,85014,2,Western,14,Formaggi Fortini s.r.l.,32,64.03,0
10827,BONAP,1,12-01-1998,Davolio Nancy,730,63.54,1,Speedy Express,Bon app',10,Ikura,8,Seafood,06897,1,Eastern,4,Tokyo Traders,50,32,0
10828,RANCH,9,13-01-1998,Dodsworth Anne,843,90.85,2,United Package,Rancho grande,20,Sir Rodney's Marmalade,3,Confections,03049,3,Northern,8,"Specialty Biscuits, Ltd.",36,49,0
10829,ISLAT,9,13-01-1998,Dodsworth Anne,932,154.72,1,Speedy Express,Island Trading,2,Chang,1,Beverages,03049,3,Northern,1,Exotic Liquids,7,344.5,0
10830,TRADH,4,13-01-1998,Peacock Margaret,1764,81.83,1,Speedy Express,Tradição Hipermercados,6,Grandma's Boysenberry Spread,2,Condiments,20852,1,Eastern,3,Grandma Kelly's Homestead,61,99,0
10831,SANTG,3,14-01-1998,Leverling Janet,1974,72.19,2,United Package,Santé Gourmet,19,Teatime Chocolate Biscuits,3,Confections,30346,4,Southern,8,"Specialty Biscuits, Ltd.",88,89.5,0
10832,LAMAI,2,14-01-1998,Fuller Andrew,2684.4,43.26,2,United Package,La maison d'Asie,13,Konbu,8,Seafood,01581,1,Eastern,6,Mayumi's,27,336.7,0.200000003
10833,OTTIK,6,15-01-1998,Suyama Michael,568.35,71.49,2,United Package,Ottilies Käseladen,7,Uncle Bob's Organic Dried Pears,7,Produce,85014,2,Western,3,Grandma Kelly's Homestead,32,72.7,0.100000001
10834,TRADH,1,15-01-1998,Davolio Nancy,1007.4,29.78,2,United Package,Tradição Hipermercados,29,Thüringer Rostbratwurst,6,Meat/Poultry,06897,1,Eastern,12,Plutzer Lebensmittelgroßmärkte AG,38,75.3,0.050000001
10835,ALFKI,1,15-01-1998,Davolio Nancy,1508.02,69.53,3,Federal Shipping,Alfreds Futterkiste,59,Raclette Courdavault,4,Dairy Products,06897,1,Eastern,28,Gai pâturage,28,149.68,0
10836,ERNSH,7,16-01-1998,King Robert,850.8,411.88,3,Federal Shipping,Ernst Handel,22,Gustaf's Knäckebröd,5,Grains/Cereals,60179,2,Western,9,PB Knäckebröd AB,17,68,0
10837,BERGS,9,16-01-1998,Dodsworth Anne,4705.5,13.32,1,Speedy Express,Berglunds snabbköp,13,Konbu,8,Seafood,03049,3,Northern,6,Mayumi's,172,125.75,0
10838,LINOD,3,19-01-1998,Leverling Janet,1253.5,59.28,3,Federal Shipping,LINO-Delicateses,1,Chai,1,Beverages,30346,4,Southern,1,Exotic Liquids,92,51.9,0.25
10839,TRADH,3,19-01-1998,Leverling Janet,2583.75,35.43,3,Federal Shipping,Tradição Hipermercados,58,Escargots de Bourgogne,8,Seafood,30346,4,Southern,27,Escargots Nouveaux,79,99.5,0.100000001
10840,LINOD,4,19-01-1998,Peacock Margaret,919.3,2.71,3,Federal Shipping,LINO-Delicateses,25,NuNuCa Nuß-Nougat-Creme,3,Confections,20852,1,Eastern,11,Heli Süßwaren GmbH & Co. KG,45,48.05,0.200000003
10841,SUPRD,5,20-01-1998,Buchanan Steven,263.6,424.3,2,United Package,Suprêmes délices,10,Ikura,8,Seafood,02903,1,Eastern,4,Tokyo Traders,16,32,0
10842,TORTU,1,20-01-1998,Davolio Nancy,4581,54.42,2,United Package,Tortuga Restaurante,11,Queso Cabrales,4,Dairy Products,06897,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',111,137,0
10843,VICTE,4,21-01-1998,Peacock Margaret,975,9.26,3,Federal Shipping,Victuailles en stock,51,Manjimup Dried Apples,7,Produce,20852,1,Eastern,24,"G'day, Mate",52,94.5,0.25
10844,PICCO,8,21-01-1998,Callahan Laura,211.75,25.22,2,United Package,Piccolo und mehr,22,Gustaf's Knäckebröd,5,Grains/Cereals,19428,3,Northern,9,PB Knäckebröd AB,4,53,0
10845,QUICK,8,21-01-1998,Callahan Laura,735,212.98,2,United Package,QUICK-Stop,23,Tunnbröd,5,Grains/Cereals,19428,3,Northern,9,PB Knäckebröd AB,35,21,0.100000001
10846,SUPRD,2,22-01-1998,Fuller Andrew,4058.6,56.46,1,Speedy Express,Suprêmes délices,4,Chef Anton's Cajun Seasoning,2,Condiments,01581,1,Eastern,2,New Orleans Cajun Delights,245,87.5,0
10847,SAVEA,4,22-01-1998,Peacock Margaret,1112,487.57,3,Federal Shipping,Save-a-lot Markets,1,Chai,1,Beverages,20852,1,Eastern,1,Exotic Liquids,71,47,0.200000003
10848,CONSH,7,23-01-1998,King Robert,6163.7,38.24,3,Federal Shipping,Consolidated Holdings,5,Chef Anton's Gumbo Mix,2,Condiments,60179,2,Western,2,New Orleans Cajun Delights,288,118.2,0
10849,KOENE,9,23-01-1998,Dodsworth Anne,931.5,0.56,2,United Package,Königlich Essen,3,Aniseed Syrup,2,Condiments,03049,3,Northern,1,Exotic Liquids,33,118.35,0
10850,VICTE,1,23-01-1998,Davolio Nancy,1051.99,49.19,2,United Package,Victuailles en stock,25,NuNuCa Nuß-Nougat-Creme,3,Confections,06897,1,Eastern,11,Heli Süßwaren GmbH & Co. KG,67,41.23,0.150000006
10851,RICAR,5,26-01-1998,Buchanan Steven,739.55,160.55,1,Speedy Express,Ricardo Adocicados,2,Chang,1,Beverages,02903,1,Eastern,1,Exotic Liquids,54,31.5,0.050000001
10852,RATTC,8,26-01-1998,Callahan Laura,2739.8,174.05,1,Speedy Express,Rattlesnake Canyon Grocery,2,Chang,1,Beverages,19428,3,Northern,1,Exotic Liquids,67,107.5,0
10853,BLAUS,9,27-01-1998,Dodsworth Anne,2984,53.83,1,Speedy Express,Blauer See Delikatessen,18,Carnarvon Tigers,8,Seafood,03049,3,Northern,7,"Pavlova, Ltd.",71,107.3,0
10854,ERNSH,3,27-01-1998,Leverling Janet,625,100.22,2,United Package,Ernst Handel,10,Ikura,8,Seafood,30346,4,Southern,4,Tokyo Traders,10,62.5,0.150000006
10855,OLDWO,3,27-01-1998,Leverling Janet,3489.7,170.97,2,United Package,Old World Delicatessen,16,Pavlova,3,Confections,30346,4,Southern,7,"Pavlova, Ltd.",165,37,0
10856,ANTON,3,28-01-1998,Leverling Janet,2275.1,58.43,1,Speedy Express,Antonio Moreno Taquería,2,Chang,1,Beverages,30346,4,Southern,1,Exotic Liquids,103,89,0
10857,BERGS,8,28-01-1998,Callahan Laura,660,188.85,2,United Package,Berglunds snabbköp,3,Aniseed Syrup,2,Condiments,19428,3,Northern,1,Exotic Liquids,40,33,0
10858,LACOR,2,29-01-1998,Fuller Andrew,2630.45,52.51,2,United Package,La corne d'abondance,7,Uncle Bob's Organic Dried Pears,7,Produce,01581,1,Eastern,3,Grandma Kelly's Homestead,75,165.02,0
10859,FRANK,1,29-01-1998,Davolio Nancy,649,76.1,1,Speedy Express,Frankenversand,24,Guaraná Fantástica,1,Beverages,06897,1,Eastern,10,Refrescos Americanas LTDA,19,88.9,0.25
10860,FRANR,3,29-01-1998,Leverling Janet,1437.5,19.26,2,United Package,France restauration,51,Manjimup Dried Apples,7,Produce,30346,4,Southern,24,"G'day, Mate",105,45.2,0
10861,WHITC,4,30-01-1998,Peacock Margaret,519,14.93,3,Federal Shipping,White Clover Markets,17,Alice Mutton,6,Meat/Poultry,20852,1,Eastern,7,"Pavlova, Ltd.",23,71,0
10862,LEHMS,8,30-01-1998,Callahan Laura,3523.4,53.23,2,United Package,Lehmanns Marktstand,11,Queso Cabrales,4,Dairy Products,19428,3,Northern,5,Cooperativa de Quesos 'Las Cabras',140,163.3,0
10863,HILAA,4,02-02-1998,Peacock Margaret,581,30.26,2,United Package,HILARION-Abastos,1,Chai,1,Beverages,20852,1,Eastern,1,Exotic Liquids,33,28,0.150000006
10864,AROUT,4,02-02-1998,Peacock Margaret,518.7,3.04,2,United Package,Around the Horn,35,Steeleye Stout,1,Beverages,20852,1,Eastern,16,Bigfoot Breweries,32,31.25,0
10865,QUICK,2,02-02-1998,Fuller Andrew,282,348.14,2,United Package,QUICK-Stop,38,Côte de Blaye,1,Beverages,01581,1,Eastern,18,Aux joyeux ecclésiastiques,19,32,0.050000001
10866,BERGS,5,03-02-1998,Buchanan Steven,17249.9,109.11,1,Speedy Express,Berglunds snabbköp,2,Chang,1,Beverages,02903,1,Eastern,1,Exotic Liquids,140,281.5,0.25
10867,LONEP,6,03-02-1998,Suyama Michael,1460.85,1.93,1,Speedy Express,Lonesome Pine Restaurant,53,Perth Pasties,6,Meat/Poultry,85014,2,Western,24,"G'day, Mate",67,49.39,0
10868,QUEEN,7,04-02-1998,King Robert,98.4,191.27,1,Speedy Express,Queen Cozinha,26,Gumbär Gummibärchen,3,Confections,60179,2,Western,11,Heli Süßwaren GmbH & Co. KG,3,32.8,0
10869,SEVES,5,04-02-1998,Buchanan Steven,2004.5,143.28,2,United Package,Seven Seas Imports,1,Chai,1,Beverages,02903,1,Eastern,1,Exotic Liquids,92,69.23,0
10870,WOLZA,5,04-02-1998,Buchanan Steven,1630,12.04,1,Speedy Express,Wolski  Zajazd,35,Steeleye Stout,1,Beverages,02903,1,Eastern,16,Bigfoot Breweries,120,60.5,0
10871,BONAP,9,05-02-1998,Dodsworth Anne,160,112.27,3,Federal Shipping,Bon app',6,Grandma's Boysenberry Spread,2,Condiments,03049,3,Northern,3,Grandma Kelly's Homestead,5,71,0.050000001
10872,GODOS,5,05-02-1998,Buchanan Steven,2083.25,175.32,2,United Package,Godos Cocina Típica,55,Pâté chinois,6,Meat/Poultry,02903,1,Eastern,25,Ma Maison,78,81.45,0.050000001
10873,WILMK,4,06-02-1998,Peacock Margaret,2166.6,0.82,2,United Package,Wilman Kala,21,Sir Rodney's Scones,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",66,127.6,0
10874,GODOS,5,06-02-1998,Buchanan Steven,336.8,19.58,1,Speedy Express,Godos Cocina Típica,10,Ikura,8,Seafood,02903,1,Eastern,4,Tokyo Traders,23,55.6,0
10875,BERGS,4,06-02-1998,Peacock Margaret,310,32.37,2,United Package,Berglunds snabbköp,19,Teatime Chocolate Biscuits,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",10,31,0
10876,BONAP,7,09-02-1998,King Robert,729.4,60.42,2,United Package,Bon app',46,Spegesild,8,Seafood,60179,2,Western,21,Lyngbysild,61,38.7,0
10877,RICAR,1,09-02-1998,Davolio Nancy,917,38.06,3,Federal Shipping,Ricardo Adocicados,16,Pavlova,3,Confections,06897,1,Eastern,7,"Pavlova, Ltd.",41,45.25,0.25
10878,QUICK,4,10-02-1998,Peacock Margaret,2085.75,46.69,1,Speedy Express,QUICK-Stop,20,Sir Rodney's Marmalade,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",55,79.95,0.050000001
10879,WILMK,3,10-02-1998,Leverling Janet,1619.95,8.5,1,Speedy Express,Wilman Kala,40,Boston Crab Meat,8,Seafood,30346,4,Southern,19,New England Seafood Cannery,20,81,0
10880,FOLKO,7,10-02-1998,King Robert,611.3,88.01,3,Federal Shipping,Folk och fä HB,23,Tunnbröd,5,Grains/Cereals,60179,2,Western,9,PB Knäckebröd AB,32,57.45,0.200000003
10882,SAVEA,4,11-02-1998,Peacock Margaret,988.1,23.1,3,Federal Shipping,Save-a-lot Markets,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,20852,1,Eastern,20,Leka Trading,77,41.45,0
10883,LONEP,8,12-02-1998,Callahan Laura,36,0.53,3,Federal Shipping,Lonesome Pine Restaurant,24,Guaraná Fantástica,1,Beverages,19428,3,Northern,10,Refrescos Americanas LTDA,8,4.5,0
10884,LETSS,4,12-02-1998,Peacock Margaret,1450.45,90.97,2,United Package,Let's Stop N Shop,21,Sir Rodney's Scones,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",73,69.05,0.050000001
10885,SUPRD,6,12-02-1998,Suyama Michael,1209,5.64,3,Federal Shipping,Suprêmes délices,2,Chang,1,Beverages,85014,2,Western,1,Exotic Liquids,87,51.5,0
10886,HANAR,1,13-02-1998,Davolio Nancy,3127.5,4.99,1,Speedy Express,Hanari Carnes,10,Ikura,8,Seafood,06897,1,Eastern,4,Tokyo Traders,145,56.5,0
10887,GALED,8,13-02-1998,Callahan Laura,70,1.25,3,Federal Shipping,Galería del gastrónomo,25,NuNuCa Nuß-Nougat-Creme,3,Confections,19428,3,Northern,11,Heli Süßwaren GmbH & Co. KG,5,14,0
10888,GODOS,1,16-02-1998,Davolio Nancy,605,51.87,2,United Package,Godos Cocina Típica,2,Chang,1,Beverages,06897,1,Eastern,1,Exotic Liquids,38,31.5,0
10889,RATTC,9,16-02-1998,Dodsworth Anne,11380,280.61,3,Federal Shipping,Rattlesnake Canyon Grocery,11,Queso Cabrales,4,Dairy Products,03049,3,Northern,5,Cooperativa de Quesos 'Las Cabras',80,284.5,0
10890,DUMON,7,16-02-1998,King Robert,860.1,32.76,1,Speedy Express,Du monde entier,17,Alice Mutton,6,Meat/Poultry,60179,2,Western,7,"Pavlova, Ltd.",39,62.65,0
10891,LEHMS,7,17-02-1998,King Robert,388.3,20.37,2,United Package,Lehmanns Marktstand,30,Nord-Ost Matjeshering,8,Seafood,60179,2,Western,13,Nord-Ost-Fisch Handelsgesellschaft mbH,15,25.89,0.050000001
10892,MAISD,4,17-02-1998,Peacock Margaret,2199.95,120.27,2,United Package,Maison Dewey,59,Raclette Courdavault,4,Dairy Products,20852,1,Eastern,28,Gai pâturage,40,55,0.050000001
10893,KOENE,9,18-02-1998,Dodsworth Anne,5502.11,77.78,2,United Package,Königlich Essen,8,Northwoods Cranberry Sauce,2,Condiments,03049,3,Northern,3,Grandma Kelly's Homestead,119,213.18,0
10894,SAVEA,1,18-02-1998,Davolio Nancy,2897.85,116.13,1,Speedy Express,Save-a-lot Markets,13,Konbu,8,Seafood,06897,1,Eastern,6,Mayumi's,198,49.75,0.050000001
10895,ERNSH,3,18-02-1998,Leverling Janet,6379.4,162.75,1,Speedy Express,Ernst Handel,24,Guaraná Fantástica,1,Beverages,30346,4,Southern,10,Refrescos Americanas LTDA,346,74.9,0
10896,MAISD,7,19-02-1998,King Robert,750.5,32.45,3,Federal Shipping,Maison Dewey,45,Rogede sild,8,Seafood,60179,2,Western,21,Lyngbysild,31,47.5,0
10897,HUNGO,3,19-02-1998,Leverling Janet,10835.24,603.54,2,United Package,Hungry Owl All-Night Grocers,29,Thüringer Rostbratwurst,6,Meat/Poultry,30346,4,Southern,12,Plutzer Lebensmittelgroßmärkte AG,116,149.68,0
10898,OCEAN,4,20-02-1998,Peacock Margaret,30,1.27,2,United Package,Océano Atlántico Ltda.,13,Konbu,8,Seafood,20852,1,Eastern,6,Mayumi's,5,6,0
10899,LILAS,5,20-02-1998,Buchanan Steven,143.85,1.21,3,Federal Shipping,LILA-Supermercado,39,Chartreuse verte,1,Beverages,02903,1,Eastern,18,Aux joyeux ecclésiastiques,8,18,0.150000006
10900,WELLI,1,20-02-1998,Davolio Nancy,44.75,1.66,2,United Package,Wellington Importadora,70,Outback Lager,1,Beverages,06897,1,Eastern,7,"Pavlova, Ltd.",3,15,0.25
10901,HILAA,4,23-02-1998,Peacock Margaret,934.5,62.09,1,Speedy Express,HILARION-Abastos,41,Jack's New England Clam Chowder,8,Seafood,20852,1,Eastern,19,New England Seafood Cannery,60,31.15,0
10902,FOLKO,1,23-02-1998,Davolio Nancy,1015.5,44.15,1,Speedy Express,Folk och fä HB,55,Pâté chinois,6,Meat/Poultry,06897,1,Eastern,25,Ma Maison,36,73.3,0.150000006
